cost_1,cost_0.1,cost_0.01
0.0921739793555665,0.09447923448491234,0.09463816871507942
0.09217397936545944,0.10645902919195217,0.11251452309042312
0.0921739793712784,0.07905849620953118,0.07807960581706645
0.09217397942666967,0.12109393074188478,0.12547305590995472
0.09217397935521957,0.10952033060567895,0.11656572884351209
0.0921739793723344,0.10896514714409347,0.10955452560403221
0.09217397936405058,0.10862588743627943,0.10987644478045806
0.09217397942677714,0.0850656563393447,0.08358926156723964
0.07624246905375211,0.07476249876258564,0.07476771644908002
0.09217397935556672,0.07494049157691085,0.07476754826902002
0.09217397942671775,0.09954565377239159,0.10116745428706865
0.09217397937349005,0.1300445549545909,0.1342358928479408
0.0921739793716785,0.11323773549456606,0.11323773549456606
0.0921739794099365,0.09063277316186498,0.09031838851865016
0.09217397940852466,0.1313573070816453,0.13871601054296526
0.0921739793555664,0.10575045044195909,0.10534508546362083
0.09217397937398823,0.10597416565646278,0.10905400848205259
0.09217397936415074,0.09252332983477443,0.09257991600071544
0.07484900987223038,0.14486781149377886,0.1506882314437937
0.09217397941028686,0.10577930042274435,0.11022514980025451
0.09217397936996657,0.09275949659508216,0.09308347388950203
0.09217397940916063,0.08146897105023972,0.07909644475474138
0.09217397940916063,0.11327883179560436,0.12078317388085869
0.09217397936465695,0.09924504941888314,0.09924504941888314
0.09217397941027163,0.09133099201011552,0.09121708332395628
0.09217397937159687,0.10338697337955731,0.10677508498194792
0.09217397935597091,0.11955219815538629,0.13074439471299987
0.09217397937164526,0.09695031962155774,0.09784536179121611
0.09217397937239197,0.12167968782100218,0.12190819285202137
0.09217397935528444,0.08436988240345768,0.08293623893280772
0.09217397937158273,0.12950445944235325,0.13964867148252338
0.09217397942666772,0.15263674288820234,0.16698978830613775
0.09217397935706714,0.153546799615064,0.15427770157071075
0.09217397937416359,0.08571350296539228,0.08341343835208942
0.09258856719899283,0.10817024327231821,0.11081757530096951
0.09217397937045525,0.09092999274147787,0.0908739157891367
0.09217397937387477,0.13179024169551085,0.13802452594087242
0.09217397940911605,0.07503235402267772,0.07476877263859476
0.09217397935509004,0.10960851416196457,0.11150050933625884
0.09217397935849964,0.08428556375312633,0.0844624470821522
0.09217397941010032,0.0743333125339436,0.07476873032487333
0.09217397935677965,0.14791040089092228,0.15032914898334226
0.09217397935506787,0.12384518222087754,0.12400450232802951
0.09217397936379115,0.13458224180894357,0.1350896638005636
0.09217397937416459,0.10116792649571421,0.10147290028193426
0.09217397936958541,0.07585360645198622,0.07585360645198622
0.09217397942527543,0.07581630617935996,0.07477058700174584
0.09217397941106642,0.07976503561137929,0.07614270560872924
0.09217397937242584,0.0992956633333189,0.10032609456965845
0.0921739794139885,0.12976456475018414,0.13674168567165218
0.09217397935904437,0.1202385639314917,0.1202385639314917
0.09217397936657447,0.12074061100644717,0.12074061100644717
0.09217397935673875,0.09511034561658867,0.09542765504246829
0.09217397935849964,0.12718087525207306,0.13814903005247467
0.1612216524137646,0.1612216524137646,0.1661449656799515
0.09217397937372705,0.13376256993524577,0.14547321049441583
0.09217397935510897,0.10991074402466246,0.11395155978303535
0.0921739793717245,0.10902048715464387,0.11153180160917144
0.09217397935745938,0.07698552144180924,0.07624605241249124
0.09217397941189635,0.11293357242322183,0.11888415268565339
0.07458547555275509,0.1432697876554982,0.16440764535188782
0.09217397942550506,0.11759488156472503,0.11850188821065387
0.09217397935522019,0.09977441646767603,0.10321191419289956
0.09217397935789821,0.10725416380953305,0.1109907135218302
0.09217397935569115,0.08679358125433687,0.08531617230823706
0.09217397937159152,0.1220793152145694,0.1288989531256132
0.09217397937159087,0.07922086683402459,0.07663746983405546
0.09217397935849964,0.09607429744452929,0.09675295008085535
0.09217397942666974,0.09369033682544432,0.09402068305403251
0.16371309832626088,0.16371309832626088,0.1686545865394541
0.09217397937219964,0.1088121169533504,0.11475150422352665
0.09217397936588463,0.07470661636042657,0.07477257142140861
0.09217397936564017,0.08707499796498058,0.08586976692573828
0.09217397935492047,0.09863356918100864,0.10127373787910644
0.09217397942596142,0.11584859829718186,0.12319853914015846
0.0921739793712784,0.09158976714213898,0.09152743206125555
0.09217397936376562,0.07920111877576548,0.0770310402289339
0.09217397935587827,0.13885869755132346,0.14242851238206072
0.09217397937225638,0.07480372662999572,0.07477073994628425
0.09217397935946621,0.12043012404313899,0.12043012404313899
0.09217397941721296,0.0893497287083202,0.08875125079508486
0.09217397937426311,0.09773310991813501,0.098511813686566585
0.09217397935705658,0.07784619391907882,0.07680064393188694
0.09217397937338224,0.09857391561553047,0.09995835777889396
0.09217397937158957,0.11724001075906862,0.11742724906128335
0.07452419983040484,0.1391852976246311,0.1479251069220338
0.09217397942582578,0.07568202507752435,0.07476671555595628
0.09217397937042442,0.11487983153910847,0.11566032850146454
0.0921739793549098,0.13282420697190625,0.13748883774431972
0.09217397937230717,0.09552716704957233,0.09575212913459119
0.09217397940912764,0.1180616209699794,0.12183557597243765
0.09217397942664518,0.13493886360659824,0.1429289399385519
0.09217397935522019,0.12385721460926301,0.12359978567710338
0.07543811815434515,0.07543811815434515,0.07523073276589158
0.09217397936410915,0.08785657422607987,0.08661220553174337
0.0921739793707227,0.10588211165804302,0.10747544163313985
0.09217397936994103,0.10770994304219973,0.10770994304219973
0.09217397937390714,0.129502250911841,0.14285849425636957
0.09217397937136888,0.10312526463059346,0.1042742783633545
0.09217397936375361,0.1072124707562119,0.10830081192985529
