time_1,time_0.1,time_0.01
0.12371301651000977,0.08078503608703613,0.7475900650024414
0.0010061264038085937,0.0029931068420410156,0.040888071060180664
0.004985809326171875,0.05486702919006348,0.4507889747619629
0,9.958744049072266e-4,0.00797891616821289
0.007966041564941406,0.08472299575805664,0.8237779140472412
0,9.970664978027344e-4,9.970664978027344e-4
0,0,0.00698089599609375
0.0010459423065185547,0,0.005984067916870117
9.980201721191406e-4,0.01296687126159668,0.11269807815551758
9.961128234863281e-4,0.009976863861083984,0.08676791191101074
9.980201721191406e-4,0.001013040542602539,0.00698089599609375
0,0.001990795135498047,0.014960050582885742
0,0,0
0,9.980201721191406e-4,0.00498199462890625
0.010976076126098633,0.1273360252380371,1.154926061630249
0.0029909610748291016,0.0359041690826416,0.28323888778686523
0,0.004979848861694336,0.06781792640686035
0.010968923568725586,0.0029981136322021484,0.030918121337890625
0,9.958744049072266e-4,0.001993894577026367
0.013962030410766602,0.10870814323425293,1.1868360042572021
9.980201721191406e-4,0,0.005984067916870117
0,9.93967056274414e-4,0.0029909610748291016
9.970664978027344e-4,0.001995086669921875,0.015958070755004883
0,0,9.968280792236328e-4
0,9.980201721191406e-4,0.001995086669921875
0.0010008811950683594,9.968280792236328e-4,0.003988981246948242
0,0.0010080337524414062,0.022938966751098633
0.009025096893310547,0.09769511222839355,0.880640983581543
0,0.0019998550415039063,0.0049860477447509766
0,0.0029909610748291016,0.02593088150024414
0,0.001995086669921875,0.010970115661621094
0.00997304916381836,0.11872696876525879,1.0605080127716064
0,9.989738464355469e-4,0.0109710693359375
0,0.0019440650939941406,0.025929927825927734
0.001051187515258789,0.002991914749145508,0.016954898834228516
0,0,9.970664978027344e-4
9.949207305908203e-4,9.961128234863281e-4,0.00797891616821289
0,9.980201721191406e-4,0.001995086669921875
0.008980035781860352,0.0889129638671875,0.8836328983306885
0,9.970664978027344e-4,0.004987001419067383
9.930133819580078e-4,9.658336639404297e-4,0.0049860477447509766
9.980201721191406e-4,0.28028011322021484,0.9195668697357178
9.980201721191406e-4,0.0019960403442382813,0.017953157424926758
0,0.0010309219360351563,0.0139617919921875
9.438991546630859e-4,0,9.980201721191406e-4
0,0,9.970664978027344e-4
0.006036043167114258,0.060838937759399414,0.5814769268035889
9.970664978027344e-4,0,0.0069501399993896484
0,0,0.0019969940185546875
9.989738464355469e-4,0,0.0029909610748291016
0,9.97781753540039e-4,0.001995086669921875
0,0,9.958744049072266e-4
0.009971857070922852,0.1026921272277832,0.9878599643707275
9.980201721191406e-4,9.808540344238281e-4,0.003988981246948242
0,0,9.970664978027344e-4
9.961128234863281e-4,0.0030400753021240234,0.029920101165771484
0.008975028991699219,0.11967086791992188,1.1160109043121338
0.001004934310913086,0.028923988342285156,0.11469292640686035
0.003983020782470703,0.049916982650756836,0.39095306396484375
0,9.989738464355469e-4,0.00698089599609375
9.980201721191406e-4,0.0029900074005126953,0.004987001419067383
0,0.002012014389038086,0.005984067916870117
0.008975028991699219,0.10166001319885254,0.954658031463623
9.980201721191406e-4,9.968280792236328e-4,0.009971857070922852
0,9.980201721191406e-4,0.004991054534912109
9.989738464355469e-4,0.005983114242553711,0.06881189346313477
0.019891977310180664,0.0827789306640625,0.8257381916046143
0.009974002838134766,0.08779001235961914,0.8886198997497559
0,0.001995086669921875,0.012964963912963867
0.013962030410766602,0.1376328468322754,1.441241979598999
0,9.961128234863281e-4,0.019945859909057617
0,0.0019948482513427734,0.013964176177978516
0,9.970664978027344e-4,0.003988981246948242
0.012966156005859375,0.09374713897705078,0.9045970439910889
9.989738464355469e-4,9.97781753540039e-4,0.003990888595581055
0.0010309219360351563,0,0.0019941329956054688
0,0,0.004985809326171875
0,9.980201721191406e-4,0.006976127624511719
9.970664978027344e-4,9.970664978027344e-4,0.002991914749145508
0.001001119613647461,0,0
0.00598597526550293,0.05884194374084473,0.5455241203308105
0.008975982666015625,0.07978701591491699,0.7820920944213867
0.003990888595581055,0.030916929244995117,0.3620610237121582
0,0.0049860477447509766,0.051863908767700195
0.012965202331542969,0.12765789031982422,1.3396799564361572
0.013962030410766602,0.14860200881958008,1.482133150100708
0,9.970664978027344e-4,0.00598597526550293
0.02298879623413086,0.11369609832763672,1.2339749336242676
0,9.97781753540039e-4,0.008988142013549805
0.0029931068420410156,0.018949031829833984,0.22856593132019043
0,0,0.0029878616333007813
9.849071502685547e-4,0.001995086669921875,0.023916006088256836
0,0.0029909610748291016,0.023936033248901367
0.00603795051574707,0.073802947998046875,0.9015529155731201
0,9.970664978027344e-4,0.012020111083984375
0,0.0019960403442382813,0.011967897415161133
9.961128234863281e-4,0,9.961128234863281e-4
0,9.958744049072266e-4,0.003990888595581055
0.011961936950683594,0.11668705940246582,1.1938190460205078
0.007962942123413086,0.07579684257507324,0.751021146774292
